Date_Time,Year,Month,Day,Time,Hourly_Counts
"September 09, 2021 06:00:00 PM",2021,September,Thursday,18,152
"September 09, 2021 07:00:00 PM",2021,September,Thursday,19,161
"September 09, 2021 08:00:00 PM",2021,September,Thursday,20,85
"September 09, 2021 09:00:00 PM",2021,September,Thursday,21,88
"September 09, 2021 10:00:00 PM",2021,September,Thursday,22,69
"September 09, 2021 11:00:00 PM",2021,September,Thursday,23,39
"September 10, 2021 12:00:00 AM",2021,September,Friday,0,52
"September 10, 2021 01:00:00 AM",2021,September,Friday,1,23
"September 10, 2021 02:00:00 AM",2021,September,Friday,2,33
"September 10, 2021 03:00:00 AM",2021,September,Friday,3,37
"September 10, 2021 04:00:00 AM",2021,September,Friday,4,41
"September 10, 2021 05:00:00 AM",2021,September,Friday,5,36
"September 10, 2021 06:00:00 AM",2021,September,Friday,6,91
"September 10, 2021 07:00:00 AM",2021,September,Friday,7,261
"September 10, 2021 08:00:00 AM",2021,September,Friday,8,259
"September 10, 2021 09:00:00 AM",2021,September,Friday,9,261
"September 10, 2021 10:00:00 AM",2021,September,Friday,10,330
"September 10, 2021 11:00:00 AM",2021,September,Friday,11,313
"September 10, 2021 12:00:00 PM",2021,September,Friday,12,375
"September 10, 2021 01:00:00 PM",2021,September,Friday,13,325
"September 10, 2021 02:00:00 PM",2021,September,Friday,14,311
"September 10, 2021 03:00:00 PM",2021,September,Friday,15,314
"September 10, 2021 04:00:00 PM",2021,September,Friday,16,166
"September 10, 2021 05:00:00 PM",2021,September,Friday,17,164
"September 10, 2021 06:00:00 PM",2021,September,Friday,18,160
"September 10, 2021 07:00:00 PM",2021,September,Friday,19,129
"September 10, 2021 08:00:00 PM",2021,September,Friday,20,112
"September 10, 2021 09:00:00 PM",2021,September,Friday,21,61
"September 10, 2021 10:00:00 PM",2021,September,Friday,22,67
"September 10, 2021 11:00:00 PM",2021,September,Friday,23,51
"September 11, 2021 12:00:00 AM",2021,September,Saturday,0,50
"September 11, 2021 01:00:00 AM",2021,September,Saturday,1,33
"September 11, 2021 02:00:00 AM",2021,September,Saturday,2,24
"September 11, 2021 03:00:00 AM",2021,September,Saturday,3,35
"September 11, 2021 04:00:00 AM",2021,September,Saturday,4,43
"September 11, 2021 05:00:00 AM",2021,September,Saturday,5,39
"September 11, 2021 06:00:00 AM",2021,September,Saturday,6,24
"September 11, 2021 07:00:00 AM",2021,September,Saturday,7,110
"September 11, 2021 08:00:00 AM",2021,September,Saturday,8,220
"September 11, 2021 09:00:00 AM",2021,September,Saturday,9,222
"September 11, 2021 10:00:00 AM",2021,September,Saturday,10,238
"September 11, 2021 11:00:00 AM",2021,September,Saturday,11,286
"September 11, 2021 12:00:00 PM",2021,September,Saturday,12,345
"September 11, 2021 01:00:00 PM",2021,September,Saturday,13,289
"September 11, 2021 02:00:00 PM",2021,September,Saturday,14,315
"September 11, 2021 03:00:00 PM",2021,September,Saturday,15,346
"September 11, 2021 04:00:00 PM",2021,September,Saturday,16,349
"September 11, 2021 05:00:00 PM",2021,September,Saturday,17,96
"September 11, 2021 06:00:00 PM",2021,September,Saturday,18,82
"September 11, 2021 07:00:00 PM",2021,September,Saturday,19,62
"September 11, 2021 08:00:00 PM",2021,September,Saturday,20,75
"September 11, 2021 09:00:00 PM",2021,September,Saturday,21,122
"September 11, 2021 10:00:00 PM",2021,September,Saturday,22,100
"September 11, 2021 11:00:00 PM",2021,September,Saturday,23,52
"September 12, 2021 12:00:00 AM",2021,September,Sunday,0,65
"September 12, 2021 01:00:00 AM",2021,September,Sunday,1,51
"September 12, 2021 02:00:00 AM",2021,September,Sunday,2,50
"September 12, 2021 03:00:00 AM",2021,September,Sunday,3,40
"September 12, 2021 04:00:00 AM",2021,September,Sunday,4,49
"September 12, 2021 05:00:00 AM",2021,September,Sunday,5,67
"September 12, 2021 06:00:00 AM",2021,September,Sunday,6,47
"September 12, 2021 07:00:00 AM",2021,September,Sunday,7,139
"September 12, 2021 08:00:00 AM",2021,September,Sunday,8,223
"September 12, 2021 09:00:00 AM",2021,September,Sunday,9,269
"September 12, 2021 10:00:00 AM",2021,September,Sunday,10,271
"September 12, 2021 11:00:00 AM",2021,September,Sunday,11,277
"September 12, 2021 12:00:00 PM",2021,September,Sunday,12,281
"September 12, 2021 01:00:00 PM",2021,September,Sunday,13,315
"September 12, 2021 02:00:00 PM",2021,September,Sunday,14,298
"September 12, 2021 03:00:00 PM",2021,September,Sunday,15,343
"September 12, 2021 04:00:00 PM",2021,September,Sunday,16,281
"September 12, 2021 05:00:00 PM",2021,September,Sunday,17,84
"September 12, 2021 06:00:00 PM",2021,September,Sunday,18,139
"September 12, 2021 07:00:00 PM",2021,September,Sunday,19,83
"September 12, 2021 08:00:00 PM",2021,September,Sunday,20,111
"September 12, 2021 09:00:00 PM",2021,September,Sunday,21,103
"September 12, 2021 10:00:00 PM",2021,September,Sunday,22,40
"September 12, 2021 11:00:00 PM",2021,September,Sunday,23,5
"September 13, 2021 12:00:00 AM",2021,September,Monday,0,25
"September 13, 2021 01:00:00 AM",2021,September,Monday,1,35
"September 13, 2021 02:00:00 AM",2021,September,Monday,2,57
"September 13, 2021 03:00:00 AM",2021,September,Monday,3,56
"September 13, 2021 04:00:00 AM",2021,September,Monday,4,67
"September 13, 2021 05:00:00 AM",2021,September,Monday,5,51
"September 13, 2021 06:00:00 AM",2021,September,Monday,6,83
"September 13, 2021 07:00:00 AM",2021,September,Monday,7,213
"September 13, 2021 08:00:00 AM",2021,September,Monday,8,269
"September 13, 2021 09:00:00 AM",2021,September,Monday,9,278
"September 13, 2021 10:00:00 AM",2021,September,Monday,10,257
"September 13, 2021 11:00:00 AM",2021,September,Monday,11,380
"September 13, 2021 12:00:00 PM",2021,September,Monday,12,396
"September 13, 2021 01:00:00 PM",2021,September,Monday,13,355
"September 13, 2021 02:00:00 PM",2021,September,Monday,14,410
"September 13, 2021 03:00:00 PM",2021,September,Monday,15,399
"September 13, 2021 04:00:00 PM",2021,September,Monday,16,167
"September 13, 2021 05:00:00 PM",2021,September,Monday,17,126
"September 13, 2021 06:00:00 PM",2021,September,Monday,18,160
"September 13, 2021 07:00:00 PM",2021,September,Monday,19,113
"September 13, 2021 08:00:00 PM",2021,September,Monday,20,103
"September 13, 2021 09:00:00 PM",2021,September,Monday,21,88
"September 13, 2021 10:00:00 PM",2021,September,Monday,22,69
"September 13, 2021 11:00:00 PM",2021,September,Monday,23,42
"September 14, 2021 12:00:00 AM",2021,September,Tuesday,0,52
"September 14, 2021 01:00:00 AM",2021,September,Tuesday,1,33
"September 14, 2021 02:00:00 AM",2021,September,Tuesday,2,58
"September 14, 2021 03:00:00 AM",2021,September,Tuesday,3,30
"September 14, 2021 04:00:00 AM",2021,September,Tuesday,4,57
"September 14, 2021 05:00:00 AM",2021,September,Tuesday,5,52
"September 14, 2021 06:00:00 AM",2021,September,Tuesday,6,106
"September 14, 2021 07:00:00 AM",2021,September,Tuesday,7,193
"September 14, 2021 08:00:00 AM",2021,September,Tuesday,8,244
"September 14, 2021 09:00:00 AM",2021,September,Tuesday,9,246
"September 14, 2021 10:00:00 AM",2021,September,Tuesday,10,269
"September 14, 2021 11:00:00 AM",2021,September,Tuesday,11,300
"September 14, 2021 12:00:00 PM",2021,September,Tuesday,12,388
"September 14, 2021 01:00:00 PM",2021,September,Tuesday,13,320
"September 14, 2021 02:00:00 PM",2021,September,Tuesday,14,334
"September 14, 2021 03:00:00 PM",2021,September,Tuesday,15,307
"September 14, 2021 04:00:00 PM",2021,September,Tuesday,16,132
"September 14, 2021 05:00:00 PM",2021,September,Tuesday,17,147
"September 14, 2021 06:00:00 PM",2021,September,Tuesday,18,140
"September 14, 2021 07:00:00 PM",2021,September,Tuesday,19,107
"September 14, 2021 08:00:00 PM",2021,September,Tuesday,20,68
"September 14, 2021 09:00:00 PM",2021,September,Tuesday,21,49
"September 14, 2021 10:00:00 PM",2021,September,Tuesday,22,49
"September 14, 2021 11:00:00 PM",2021,September,Tuesday,23,39
"September 15, 2021 12:00:00 AM",2021,September,Wednesday,0,79
"September 15, 2021 01:00:00 AM",2021,September,Wednesday,1,40
"September 15, 2021 02:00:00 AM",2021,September,Wednesday,2,21
"September 15, 2021 03:00:00 AM",2021,September,Wednesday,3,23
"September 15, 2021 04:00:00 AM",2021,September,Wednesday,4,26
"September 15, 2021 05:00:00 AM",2021,September,Wednesday,5,47
"September 15, 2021 06:00:00 AM",2021,September,Wednesday,6,70
"September 15, 2021 07:00:00 AM",2021,September,Wednesday,7,200
"September 15, 2021 08:00:00 AM",2021,September,Wednesday,8,175
"September 15, 2021 09:00:00 AM",2021,September,Wednesday,9,238
"September 15, 2021 10:00:00 AM",2021,September,Wednesday,10,252
"September 15, 2021 11:00:00 AM",2021,September,Wednesday,11,313
"September 15, 2021 12:00:00 PM",2021,September,Wednesday,12,330
"September 15, 2021 01:00:00 PM",2021,September,Wednesday,13,326
"September 15, 2021 02:00:00 PM",2021,September,Wednesday,14,347
"September 15, 2021 03:00:00 PM",2021,September,Wednesday,15,365
"September 15, 2021 04:00:00 PM",2021,September,Wednesday,16,128
"September 15, 2021 05:00:00 PM",2021,September,Wednesday,17,127
"September 15, 2021 06:00:00 PM",2021,September,Wednesday,18,169
"September 15, 2021 07:00:00 PM",2021,September,Wednesday,19,127
"September 15, 2021 08:00:00 PM",2021,September,Wednesday,20,102
"September 15, 2021 09:00:00 PM",2021,September,Wednesday,21,115
"September 15, 2021 10:00:00 PM",2021,September,Wednesday,22,78
"September 15, 2021 11:00:00 PM",2021,September,Wednesday,23,102
"September 16, 2021 12:00:00 AM",2021,September,Thursday,0,70
"September 16, 2021 01:00:00 AM",2021,September,Thursday,1,77
"September 16, 2021 02:00:00 AM",2021,September,Thursday,2,58
"September 16, 2021 03:00:00 AM",2021,September,Thursday,3,69
"September 16, 2021 04:00:00 AM",2021,September,Thursday,4,49
"September 16, 2021 05:00:00 AM",2021,September,Thursday,5,111
"September 16, 2021 06:00:00 AM",2021,September,Thursday,6,180
"September 16, 2021 07:00:00 AM",2021,September,Thursday,7,229
"September 16, 2021 08:00:00 AM",2021,September,Thursday,8,217
"September 16, 2021 09:00:00 AM",2021,September,Thursday,9,230
"September 16, 2021 10:00:00 AM",2021,September,Thursday,10,234
"September 16, 2021 11:00:00 AM",2021,September,Thursday,11,256
"September 16, 2021 12:00:00 PM",2021,September,Thursday,12,277
"September 16, 2021 01:00:00 PM",2021,September,Thursday,13,282
"September 16, 2021 02:00:00 PM",2021,September,Thursday,14,370
"September 16, 2021 03:00:00 PM",2021,September,Thursday,15,302
"September 16, 2021 04:00:00 PM",2021,September,Thursday,16,166
"September 16, 2021 05:00:00 PM",2021,September,Thursday,17,129
"September 16, 2021 06:00:00 PM",2021,September,Thursday,18,140
"September 16, 2021 07:00:00 PM",2021,September,Thursday,19,92
"September 16, 2021 08:00:00 PM",2021,September,Thursday,20,117
"September 16, 2021 09:00:00 PM",2021,September,Thursday,21,76
"September 16, 2021 10:00:00 PM",2021,September,Thursday,22,53
"September 16, 2021 11:00:00 PM",2021,September,Thursday,23,58
"September 17, 2021 12:00:00 AM",2021,September,Friday,0,70
"September 17, 2021 01:00:00 AM",2021,September,Friday,1,39
"September 17, 2021 02:00:00 AM",2021,September,Friday,2,43
"September 17, 2021 03:00:00 AM",2021,September,Friday,3,60
"September 17, 2021 04:00:00 AM",2021,September,Friday,4,44
"September 17, 2021 05:00:00 AM",2021,September,Friday,5,54
"September 17, 2021 06:00:00 AM",2021,September,Friday,6,61
"September 17, 2021 07:00:00 AM",2021,September,Friday,7,197
"September 17, 2021 08:00:00 AM",2021,September,Friday,8,241
"September 17, 2021 09:00:00 AM",2021,September,Friday,9,277
"September 17, 2021 10:00:00 AM",2021,September,Friday,10,255
"September 17, 2021 11:00:00 AM",2021,September,Friday,11,319
"September 17, 2021 12:00:00 PM",2021,September,Friday,12,309
"September 17, 2021 01:00:00 PM",2021,September,Friday,13,331
"September 17, 2021 02:00:00 PM",2021,September,Friday,14,369
"September 17, 2021 03:00:00 PM",2021,September,Friday,15,327
"September 17, 2021 04:00:00 PM",2021,September,Friday,16,149
"September 17, 2021 05:00:00 PM",2021,September,Friday,17,144
"September 17, 2021 06:00:00 PM",2021,September,Friday,18,184
"September 17, 2021 07:00:00 PM",2021,September,Friday,19,146
"September 17, 2021 08:00:00 PM",2021,September,Friday,20,130
"September 17, 2021 09:00:00 PM",2021,September,Friday,21,82
"September 17, 2021 10:00:00 PM",2021,September,Friday,22,106
"September 17, 2021 11:00:00 PM",2021,September,Friday,23,80
"September 18, 2021 12:00:00 AM",2021,September,Saturday,0,45
"September 18, 2021 01:00:00 AM",2021,September,Saturday,1,31
"September 18, 2021 02:00:00 AM",2021,September,Saturday,2,4
"September 18, 2021 03:00:00 AM",2021,September,Saturday,3,9
"September 18, 2021 04:00:00 AM",2021,September,Saturday,4,33
"September 18, 2021 05:00:00 AM",2021,September,Saturday,5,32
"September 18, 2021 06:00:00 AM",2021,September,Saturday,6,23
"September 18, 2021 07:00:00 AM",2021,September,Saturday,7,48
"September 18, 2021 08:00:00 AM",2021,September,Saturday,8,62
"September 18, 2021 09:00:00 AM",2021,September,Saturday,9,90
"September 18, 2021 10:00:00 AM",2021,September,Saturday,10,170
"September 18, 2021 11:00:00 AM",2021,September,Saturday,11,105
"September 18, 2021 12:00:00 PM",2021,September,Saturday,12,105
"September 18, 2021 01:00:00 PM",2021,September,Saturday,13,123
"September 18, 2021 02:00:00 PM",2021,September,Saturday,14,227
"September 18, 2021 03:00:00 PM",2021,September,Saturday,15,129
"September 18, 2021 04:00:00 PM",2021,September,Saturday,16,74
"September 18, 2021 05:00:00 PM",2021,September,Saturday,17,76
"September 18, 2021 06:00:00 PM",2021,September,Saturday,18,70
"September 18, 2021 07:00:00 PM",2021,September,Saturday,19,48
"September 18, 2021 08:00:00 PM",2021,September,Saturday,20,62
"September 18, 2021 09:00:00 PM",2021,September,Saturday,21,55
"September 18, 2021 10:00:00 PM",2021,September,Saturday,22,50
"September 18, 2021 11:00:00 PM",2021,September,Saturday,23,49
"September 19, 2021 12:00:00 AM",2021,September,Sunday,0,42
"September 19, 2021 01:00:00 AM",2021,September,Sunday,1,37
"September 19, 2021 02:00:00 AM",2021,September,Sunday,2,20
"September 19, 2021 03:00:00 AM",2021,September,Sunday,3,32
"September 19, 2021 04:00:00 AM",2021,September,Sunday,4,36
"September 19, 2021 05:00:00 AM",2021,September,Sunday,5,43
"September 19, 2021 06:00:00 AM",2021,September,Sunday,6,16
"September 19, 2021 07:00:00 AM",2021,September,Sunday,7,96
"September 19, 2021 08:00:00 AM",2021,September,Sunday,8,261
"September 19, 2021 09:00:00 AM",2021,September,Sunday,9,212
"September 19, 2021 10:00:00 AM",2021,September,Sunday,10,250
"September 19, 2021 11:00:00 AM",2021,September,Sunday,11,228
"September 19, 2021 12:00:00 PM",2021,September,Sunday,12,196
"September 19, 2021 01:00:00 PM",2021,September,Sunday,13,222
"September 19, 2021 02:00:00 PM",2021,September,Sunday,14,269
"September 19, 2021 03:00:00 PM",2021,September,Sunday,15,282
"September 19, 2021 04:00:00 PM",2021,September,Sunday,16,258
"September 19, 2021 05:00:00 PM",2021,September,Sunday,17,101
"September 19, 2021 06:00:00 PM",2021,September,Sunday,18,93
"September 19, 2021 07:00:00 PM",2021,September,Sunday,19,66
"September 19, 2021 08:00:00 PM",2021,September,Sunday,20,46
"September 19, 2021 09:00:00 PM",2021,September,Sunday,21,36
"September 19, 2021 10:00:00 PM",2021,September,Sunday,22,49
"September 19, 2021 11:00:00 PM",2021,September,Sunday,23,32
"September 20, 2021 12:00:00 AM",2021,September,Monday,0,30
"September 20, 2021 01:00:00 AM",2021,September,Monday,1,32
"September 20, 2021 02:00:00 AM",2021,September,Monday,2,33
"September 20, 2021 03:00:00 AM",2021,September,Monday,3,17
"September 20, 2021 04:00:00 AM",2021,September,Monday,4,14
"September 20, 2021 05:00:00 AM",2021,September,Monday,5,41
"September 20, 2021 06:00:00 AM",2021,September,Monday,6,75
"September 20, 2021 07:00:00 AM",2021,September,Monday,7,136
"September 20, 2021 08:00:00 AM",2021,September,Monday,8,163
"September 20, 2021 09:00:00 AM",2021,September,Monday,9,248
"September 20, 2021 10:00:00 AM",2021,September,Monday,10,331
"September 20, 2021 11:00:00 AM",2021,September,Monday,11,353
"September 20, 2021 12:00:00 PM",2021,September,Monday,12,331
"September 20, 2021 01:00:00 PM",2021,September,Monday,13,326
"September 20, 2021 02:00:00 PM",2021,September,Monday,14,308
"September 20, 2021 03:00:00 PM",2021,September,Monday,15,455
"September 20, 2021 04:00:00 PM",2021,September,Monday,16,159
"September 20, 2021 05:00:00 PM",2021,September,Monday,17,103
"September 20, 2021 06:00:00 PM",2021,September,Monday,18,105
"September 20, 2021 07:00:00 PM",2021,September,Monday,19,57
"September 20, 2021 08:00:00 PM",2021,September,Monday,20,26
"September 20, 2021 09:00:00 PM",2021,September,Monday,21,24
"September 20, 2021 10:00:00 PM",2021,September,Monday,22,28
"September 20, 2021 11:00:00 PM",2021,September,Monday,23,7
"September 21, 2021 12:00:00 AM",2021,September,Tuesday,0,47
"September 21, 2021 01:00:00 AM",2021,September,Tuesday,1,24
"September 21, 2021 02:00:00 AM",2021,September,Tuesday,2,24
"September 21, 2021 03:00:00 AM",2021,September,Tuesday,3,32
"September 21, 2021 04:00:00 AM",2021,September,Tuesday,4,41
"September 21, 2021 05:00:00 AM",2021,September,Tuesday,5,47
"September 21, 2021 06:00:00 AM",2021,September,Tuesday,6,72
"September 21, 2021 07:00:00 AM",2021,September,Tuesday,7,141
"September 21, 2021 08:00:00 AM",2021,September,Tuesday,8,123
"September 21, 2021 09:00:00 AM",2021,September,Tuesday,9,307
"September 21, 2021 10:00:00 AM",2021,September,Tuesday,10,350
"September 21, 2021 11:00:00 AM",2021,September,Tuesday,11,355
"September 21, 2021 12:00:00 PM",2021,September,Tuesday,12,934
"September 21, 2021 01:00:00 PM",2021,September,Tuesday,13,339
"September 21, 2021 02:00:00 PM",2021,September,Tuesday,14,326
"September 21, 2021 03:00:00 PM",2021,September,Tuesday,15,313
"September 21, 2021 04:00:00 PM",2021,September,Tuesday,16,153
"September 21, 2021 05:00:00 PM",2021,September,Tuesday,17,133
"September 21, 2021 06:00:00 PM",2021,September,Tuesday,18,107
"September 21, 2021 07:00:00 PM",2021,September,Tuesday,19,52
"September 21, 2021 08:00:00 PM",2021,September,Tuesday,20,44
"September 21, 2021 09:00:00 PM",2021,September,Tuesday,21,21
"September 21, 2021 10:00:00 PM",2021,September,Tuesday,22,30
"September 21, 2021 11:00:00 PM",2021,September,Tuesday,23,28
"September 22, 2021 12:00:00 AM",2021,September,Wednesday,0,55
"September 22, 2021 01:00:00 AM",2021,September,Wednesday,1,25
"September 22, 2021 02:00:00 AM",2021,September,Wednesday,2,13
"September 22, 2021 03:00:00 AM",2021,September,Wednesday,3,21
"September 22, 2021 04:00:00 AM",2021,September,Wednesday,4,16
"September 22, 2021 05:00:00 AM",2021,September,Wednesday,5,29
"September 22, 2021 06:00:00 AM",2021,September,Wednesday,6,63
"September 22, 2021 07:00:00 AM",2021,September,Wednesday,7,112
"September 22, 2021 08:00:00 AM",2021,September,Wednesday,8,201
"September 22, 2021 09:00:00 AM",2021,September,Wednesday,9,158
"September 22, 2021 10:00:00 AM",2021,September,Wednesday,10,222
"September 22, 2021 11:00:00 AM",2021,September,Wednesday,11,285
"September 22, 2021 12:00:00 PM",2021,September,Wednesday,12,340
"September 22, 2021 01:00:00 PM",2021,September,Wednesday,13,306
"September 22, 2021 02:00:00 PM",2021,September,Wednesday,14,275
"September 22, 2021 03:00:00 PM",2021,September,Wednesday,15,340
"September 22, 2021 04:00:00 PM",2021,September,Wednesday,16,125
"September 22, 2021 05:00:00 PM",2021,September,Wednesday,17,127
"September 22, 2021 06:00:00 PM",2021,September,Wednesday,18,149
"September 22, 2021 07:00:00 PM",2021,September,Wednesday,19,109
"September 22, 2021 08:00:00 PM",2021,September,Wednesday,20,103
"September 22, 2021 09:00:00 PM",2021,September,Wednesday,21,57
"September 22, 2021 10:00:00 PM",2021,September,Wednesday,22,71
"September 22, 2021 11:00:00 PM",2021,September,Wednesday,23,50
"September 23, 2021 12:00:00 AM",2021,September,Thursday,0,51
"September 23, 2021 01:00:00 AM",2021,September,Thursday,1,51
"September 23, 2021 02:00:00 AM",2021,September,Thursday,2,64
"September 23, 2021 03:00:00 AM",2021,September,Thursday,3,33
"September 23, 2021 04:00:00 AM",2021,September,Thursday,4,47
"September 23, 2021 05:00:00 AM",2021,September,Thursday,5,36
"September 23, 2021 06:00:00 AM",2021,September,Thursday,6,58
"September 23, 2021 07:00:00 AM",2021,September,Thursday,7,110
"September 23, 2021 08:00:00 AM",2021,September,Thursday,8,143
"September 23, 2021 09:00:00 AM",2021,September,Thursday,9,204
"September 23, 2021 10:00:00 AM",2021,September,Thursday,10,214
"September 23, 2021 11:00:00 AM",2021,September,Thursday,11,263
"September 23, 2021 12:00:00 PM",2021,September,Thursday,12,290
"September 23, 2021 01:00:00 PM",2021,September,Thursday,13,311
"September 23, 2021 02:00:00 PM",2021,September,Thursday,14,325
"September 23, 2021 03:00:00 PM",2021,September,Thursday,15,311
"September 23, 2021 04:00:00 PM",2021,September,Thursday,16,160
"September 23, 2021 05:00:00 PM",2021,September,Thursday,17,132
"September 23, 2021 06:00:00 PM",2021,September,Thursday,18,173
"September 23, 2021 07:00:00 PM",2021,September,Thursday,19,131
"September 23, 2021 08:00:00 PM",2021,September,Thursday,20,79
"September 23, 2021 09:00:00 PM",2021,September,Thursday,21,62
"September 23, 2021 10:00:00 PM",2021,September,Thursday,22,65
"September 23, 2021 11:00:00 PM",2021,September,Thursday,23,33
"September 24, 2021 12:00:00 AM",2021,September,Friday,0,42
"September 24, 2021 01:00:00 AM",2021,September,Friday,1,42
"September 24, 2021 02:00:00 AM",2021,September,Friday,2,30
"September 24, 2021 03:00:00 AM",2021,September,Friday,3,27
"September 24, 2021 04:00:00 AM",2021,September,Friday,4,39
"September 24, 2021 05:00:00 AM",2021,September,Friday,5,46
"September 24, 2021 06:00:00 AM",2021,September,Friday,6,50
"September 24, 2021 07:00:00 AM",2021,September,Friday,7,114
"September 24, 2021 08:00:00 AM",2021,September,Friday,8,158
"September 24, 2021 09:00:00 AM",2021,September,Friday,9,170
"September 24, 2021 10:00:00 AM",2021,September,Friday,10,215
"September 24, 2021 11:00:00 AM",2021,September,Friday,11,129
"September 24, 2021 12:00:00 PM",2021,September,Friday,12,143
"September 24, 2021 01:00:00 PM",2021,September,Friday,13,155
"September 24, 2021 02:00:00 PM",2021,September,Friday,14,118
"September 24, 2021 03:00:00 PM",2021,September,Friday,15,114
"September 24, 2021 04:00:00 PM",2021,September,Friday,16,111
"September 24, 2021 05:00:00 PM",2021,September,Friday,17,100
"September 24, 2021 06:00:00 PM",2021,September,Friday,18,98
"September 24, 2021 07:00:00 PM",2021,September,Friday,19,159
"September 24, 2021 08:00:00 PM",2021,September,Friday,20,151
"September 24, 2021 09:00:00 PM",2021,September,Friday,21,69
"September 24, 2021 10:00:00 PM",2021,September,Friday,22,73
"September 24, 2021 11:00:00 PM",2021,September,Friday,23,43
"September 25, 2021 12:00:00 AM",2021,September,Saturday,0,54
"September 25, 2021 01:00:00 AM",2021,September,Saturday,1,58
"September 25, 2021 02:00:00 AM",2021,September,Saturday,2,19
"September 25, 2021 03:00:00 AM",2021,September,Saturday,3,22
"September 25, 2021 04:00:00 AM",2021,September,Saturday,4,48
"September 25, 2021 05:00:00 AM",2021,September,Saturday,5,46
"September 25, 2021 06:00:00 AM",2021,September,Saturday,6,13
"September 25, 2021 07:00:00 AM",2021,September,Saturday,7,98
"September 25, 2021 08:00:00 AM",2021,September,Saturday,8,153
"September 25, 2021 09:00:00 AM",2021,September,Saturday,9,160
"September 25, 2021 10:00:00 AM",2021,September,Saturday,10,247
"September 25, 2021 11:00:00 AM",2021,September,Saturday,11,312
"September 25, 2021 12:00:00 PM",2021,September,Saturday,12,275
"September 25, 2021 01:00:00 PM",2021,September,Saturday,13,266
"September 25, 2021 02:00:00 PM",2021,September,Saturday,14,289
"September 25, 2021 03:00:00 PM",2021,September,Saturday,15,263
"September 25, 2021 04:00:00 PM",2021,September,Saturday,16,235
"September 25, 2021 05:00:00 PM",2021,September,Saturday,17,84
"September 25, 2021 06:00:00 PM",2021,September,Saturday,18,98
"September 25, 2021 07:00:00 PM",2021,September,Saturday,19,85
"September 25, 2021 08:00:00 PM",2021,September,Saturday,20,111
"September 25, 2021 09:00:00 PM",2021,September,Saturday,21,66
"September 25, 2021 10:00:00 PM",2021,September,Saturday,22,52
"September 25, 2021 11:00:00 PM",2021,September,Saturday,23,19
"September 26, 2021 12:00:00 AM",2021,September,Sunday,0,37
"September 26, 2021 01:00:00 AM",2021,September,Sunday,1,35
"September 26, 2021 02:00:00 AM",2021,September,Sunday,2,38
"September 26, 2021 03:00:00 AM",2021,September,Sunday,3,44
"September 26, 2021 04:00:00 AM",2021,September,Sunday,4,28
"September 26, 2021 05:00:00 AM",2021,September,Sunday,5,34
"September 26, 2021 06:00:00 AM",2021,September,Sunday,6,19
"September 26, 2021 07:00:00 AM",2021,September,Sunday,7,71
"September 26, 2021 08:00:00 AM",2021,September,Sunday,8,107
"September 26, 2021 09:00:00 AM",2021,September,Sunday,9,169
"September 26, 2021 10:00:00 AM",2021,September,Sunday,10,154
"September 26, 2021 11:00:00 AM",2021,September,Sunday,11,244
"September 26, 2021 12:00:00 PM",2021,September,Sunday,12,276
"September 26, 2021 01:00:00 PM",2021,September,Sunday,13,258
"September 26, 2021 02:00:00 PM",2021,September,Sunday,14,217
"September 26, 2021 03:00:00 PM",2021,September,Sunday,15,224
"September 26, 2021 04:00:00 PM",2021,September,Sunday,16,248
"September 26, 2021 05:00:00 PM",2021,September,Sunday,17,90
"September 26, 2021 06:00:00 PM",2021,September,Sunday,18,96
"September 26, 2021 07:00:00 PM",2021,September,Sunday,19,138
"September 26, 2021 08:00:00 PM",2021,September,Sunday,20,76
"September 26, 2021 09:00:00 PM",2021,September,Sunday,21,51
"September 26, 2021 10:00:00 PM",2021,September,Sunday,22,36
"September 26, 2021 11:00:00 PM",2021,September,Sunday,23,58
"September 27, 2021 12:00:00 AM",2021,September,Monday,0,39
"September 27, 2021 01:00:00 AM",2021,September,Monday,1,30
"September 27, 2021 02:00:00 AM",2021,September,Monday,2,51
"September 27, 2021 03:00:00 AM",2021,September,Monday,3,36
"September 27, 2021 04:00:00 AM",2021,September,Monday,4,34
"September 27, 2021 05:00:00 AM",2021,September,Monday,5,42
"September 27, 2021 06:00:00 AM",2021,September,Monday,6,67
"September 27, 2021 07:00:00 AM",2021,September,Monday,7,127
"September 27, 2021 08:00:00 AM",2021,September,Monday,8,146
"September 27, 2021 09:00:00 AM",2021,September,Monday,9,243
"September 27, 2021 10:00:00 AM",2021,September,Monday,10,371
"September 27, 2021 11:00:00 AM",2021,September,Monday,11,270
"September 27, 2021 12:00:00 PM",2021,September,Monday,12,368
"September 27, 2021 01:00:00 PM",2021,September,Monday,13,346
"September 27, 2021 02:00:00 PM",2021,September,Monday,14,448
"September 27, 2021 03:00:00 PM",2021,September,Monday,15,461
"September 27, 2021 04:00:00 PM",2021,September,Monday,16,144
"September 27, 2021 05:00:00 PM",2021,September,Monday,17,132
"September 27, 2021 06:00:00 PM",2021,September,Monday,18,122
"September 27, 2021 07:00:00 PM",2021,September,Monday,19,113
"September 27, 2021 08:00:00 PM",2021,September,Monday,20,66
"September 27, 2021 09:00:00 PM",2021,September,Monday,21,76
"September 27, 2021 10:00:00 PM",2021,September,Monday,22,49
"September 27, 2021 11:00:00 PM",2021,September,Monday,23,46
